experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.7128866845741868,4,1071.0,128.0,484,282.56393394774943,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations:

1. **Large industrial complex / factory** – Located in the lower right quadrant, near the center of the image. It consists of multiple large"
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.7128866845741868,4,1066.0,128.0,484,282.56393394774943,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Risk of Landslides or Soil Erosion**  
   The image shows a steep slope on the right side, with vegetation that appears sparse or degraded in some areas."
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,1.7128866845741868,4,1066.0,100.0,484,282.56393394774943,,"- A rural landscape featuring a mix of dense green forests, agricultural fields, and a cluster of buildings including a large industrial or commercial complex with light-colored roofs.
- A winding road connects the buildings to surrounding "
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.7090996839106083,4,1072.0,128.0,484,283.19003540656837,,"This is a high-resolution satellite image capturing an agricultural and semi-urban landscape from an aerial perspective. The scene is dominated by a patchwork of green vegetation, cultivated fields, and man-made structures, suggesting a rur"
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.7090996839106083,4,1071.0,128.0,484,283.19003540656837,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations:

1. **Large industrial complex / factory** – Located in the lower right quadrant, near the center of the image. It consists of multiple large"
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.7090996839106083,4,1066.0,128.0,484,283.19003540656837,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Risk of Landslides or Soil Erosion**  
   The image shows a steep slope on the right side, with vegetation that appears sparse or degraded in some areas."
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,1.7090996839106083,4,1066.0,100.0,484,283.19003540656837,,"- A rural landscape featuring a mix of dense green forests, agricultural fields, and a cluster of buildings including a large industrial or commercial complex with light-colored roofs.
- A winding road connects the buildings to surrounding "
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.104211863130331,1,1072.0,128.0,128,115.91978339838943,,"This is a high-resolution satellite or aerial image capturing a dramatic landscape where a volcanic lava flow has recently interacted with a developed area, likely a golf course and residential property. The scene is divided into starkly co"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1018067942932248,1,1071.0,128.0,128,116.17281783246587,,"Based on the satellite imagery, here are the top 10 visible objects and their locations:

1. **Lava Flow (Left Side)**  
   - Location: Left third of the image, extending diagonally from top-left to bottom-center.  
   - Description: Dark, "
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.1015349496155977,1,1066.0,128.0,128,116.2014877918019,,"Based on this satellite imagery, I can infer several significant hazards and risks:

1. **Active or Recent Volcanic Eruption / Lava Flow**  
   The dark, textured, and irregularly shaped areas on the left side of the image strongly suggest "
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.8280716333538294,1,1066.0,95.0,95,114.72437428539125,,"- A dark, rugged lava flow has advanced across the landscape, consuming vegetation and leaving behind a stark, scorched terrain that contrasts sharply with the green areas.
- A golf course with manicured fairways and water hazards is partia"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.1064702905714512,1,1072.0,128.0,128,115.68317838330093,,"This is a high-resolution satellite or aerial image capturing a dramatic landscape where a volcanic lava flow has recently interacted with a developed area, likely a golf course and residential property. The scene is divided into starkly co"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.1396887628361583,1,1071.0,128.0,128,112.3113644478403,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (100%,100%) is the bottom-right):

1. **House (Top Center)** - Located at ap"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.1066926894709468,1,1066.0,128.0,128,115.65993090745928,,"Based on this satellite imagery, I can infer several significant hazards and risks:

1. **Active or Recent Volcanic Eruption / Lava Flow**  
   The dark, textured, and irregularly shaped areas on the left side of the image strongly suggest "
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.827160069718957,1,1066.0,95.0,95,114.85080515586061,,"- A dark, rugged lava flow has advanced across the landscape, consuming vegetation and leaving behind a stark, scorched terrain that contrasts sharply with the green areas.
- A golf course with manicured fairways and water hazards is partia"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.103775855153799,1,1072.0,128.0,128,115.96557344712402,,"This is a high-resolution satellite or aerial image capturing a dramatic landscape where a volcanic lava flow has recently interacted with a developed area, likely a golf course and residential property. The scene is divided into starkly co"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.1036842605099082,1,1071.0,128.0,128,115.97519741820301,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (100%,100%) is the bottom-right):

1. **House (Top Center)** - Located at ap"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.1249418705701828,1,1066.0,128.0,128,113.78365704809487,,"Based on this satellite imagery, I can infer several significant hazards and risks:

1. **Active or Recent Volcanic Eruption / Lava Flow**  
   The dark, textured, and irregularly shaped areas on the left side of the image strongly suggest "
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.8268310548737645,1,1066.0,95.0,95,114.89650689826112,,"- A dark, rugged lava flow has advanced across the landscape, consuming vegetation and leaving behind a stark, scorched terrain that contrasts sharply with the green areas.
- A golf course with manicured fairways and water hazards is partia"
prefix_caching_only,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.4378322958946228,1,1072.0,128.0,128,89.02289951719166,,"This is a high-resolution, top-down aerial photograph of a lush, expansive golf course nestled within a dense, green forested landscape. The scene is dominated by the manicured, vibrant green fairways that meander through the terrain, creat"
prefix_caching_only,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1085445377975702,1,1071.0,128.0,128,115.46671841828505,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (width, height) is the bottom-right):

1. **Golf Course Fairways** – Located"
