experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.9038151130080223,4,1071.0,128.0,437,483.50596677411517,,"- A large building with a dark roof, located in the upper left corner of the image.
- A smaller building with a white roof, located in the upper left corner of the image.
- A large building with a light-colored roof, located in the lower ri"
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.9038151130080223,4,1066.0,128.0,437,483.50596677411517,,"Based on the satellite imagery provided, here are several potential hazards and risks that can be inferred:

- **Agricultural and Environmental Stress**: The large, dense green areas are likely agricultural land, possibly a forest or a plan"
continuous_batching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.9038151130080223,4,1066.0,53.0,437,483.50596677411517,,"- A large agricultural area with rows of trees and a greenhouse complex.
- A cluster of buildings with red-tiled roofs, likely a residential or small community area.
- A winding river or stream flowing through the landscape, with a small se"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.558013984002173,1,1072.0,128.0,128,229.38493240252123,,"This is an aerial, high-angle satellite image of a landscape that appears to be a volcanic area with a significant amount of recent geological activity. The scene is dominated by a stark contrast between the dark, rugged volcanic terrain on"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5571519853547215,1,1071.0,128.0,128,229.7398256931748,,"- A house located in the upper left portion of the image, near the edge of the volcanic terrain.
- A second house located in the upper right portion of the image, near the edge of the forested area.
- A large, dark, volcanic landscape on th"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5542590552940965,1,1066.0,128.0,128,230.93894231837433,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity and Eruption:** The most prominent feature is the large, dark, and highly textured area on the left side of th"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.41189408116042614,1,1066.0,93.0,93,225.786201486537,,"- A satellite image shows a landscape with a dark, volcanic area on the left, likely a lava field or caldera, contrasting with a green, forested region on the right.
- A small settlement with two buildings is visible in the middle, situated"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5521590849384665,1,1072.0,128.0,128,231.81724885367868,,"This is an aerial, high-angle satellite image of a landscape that appears to be a volcanic area with a significant amount of recent geological activity. The scene is dominated by a stark contrast between the dark, rugged volcanic terrain on"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5810647895559669,1,1071.0,128.0,128,220.28524581194114,,"Based on the provided satellite image, here are the top 10 visible objects and their locations:

- **House (1)**: Located in the upper left portion of the image, near the edge of the dark, volcanic terrain. It is situated in a small clearin"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5544730797410011,1,1066.0,128.0,128,230.84980078706405,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity and Eruption:** The most prominent feature is the large, dark, and highly textured area on the left side of th"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.3953836318105459,1,1066.0,89.0,89,225.09783622667948,,"- A satellite image shows a landscape with a dark, rugged volcanic area on the left, contrasting with a green, forested region on the right.
- A small settlement with two buildings is visible near the edge of the volcanic terrain, surrounde"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5492568481713533,1,1072.0,128.0,128,233.04215582591598,,"This is an aerial, high-angle satellite image of a landscape that appears to be a volcanic area with a significant amount of recent geological activity. The scene is dominated by a stark contrast between the dark, rugged volcanic terrain on"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5498300632461905,1,1071.0,128.0,128,232.7992020739816,,"Based on the provided satellite image, here are the top 10 visible objects and their locations:

- **House (1)**: Located in the upper left portion of the image, near the edge of the dark, volcanic terrain. It is situated in a small clearin"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5479403408244252,1,1066.0,128.0,128,233.60207391814328,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity and Eruption:** The most prominent feature is the large, dark, and highly textured area on the left side of th"
prefix_caching_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.3921943521127105,1,1066.0,89.0,89,226.92830613333973,,"- A satellite image shows a landscape with a dark, rugged volcanic area on the left, contrasting with a green, forested region on the right.
- A small settlement with two buildings is visible near the edge of the volcanic terrain, surrounde"
prefix_caching_only,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.7581373248249292,1,1072.0,128.0,128,168.83484800007446,,"This is an aerial, high-angle photograph of a golf course nestled within a dense, forested mountainous landscape. The image captures the course's layout and its integration with the surrounding natural environment.

The scene is dominated b"
prefix_caching_only,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5513656651601195,1,1071.0,128.0,128,232.1508358030022,,"- A golf course with green fairways and sand traps, located in the center of the image.
- A small building with a brown roof, situated on the right side of the golf course.
- A large body of water, possibly a lake or pond, located in the up"
prefix_caching_only,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5508980620652437,1,1066.0,128.0,128,232.3478857778969,,"Based on the aerial image provided, here are several potential hazards and risks that can be inferred:

- **Environmental Degradation and Soil Erosion**: The most significant risk is the visible degradation of the land. The large, irregular"
